user_id,business_id,stars
Syc4pbEkL3bbzjO4X4HhQw,aPdDcFXPsWVxBhaXuZcDpw,3.67452543988905
kJyR4gT1pfCcNjEY9-YMoQ,pLCRUdm0YGfRL3lR9PSkcA,3.67452543988905
W9n_ZyVCXD0HfPqn6qriOw,FMrpyKPa4ffQmo015b3Bmg,3.67452543988905
GPchh5Jw7Go8nhI7WqF-ug,Vn8qcaX64fkl8vByCsSvIg,3.67452543988905
xWM7pyZFUAdrVbWGG7Fhiw,l0QcbMRUqVkX2sUXS-LYhQ,3.67452543988905
q-g75q4Xl-_ODWSuyugwAQ,JDVe1R7kdC0qD2ECczFuEA,3.67452543988905
T7J9ae0wTskrI_Bgwp-4cA,lcVlSi_bCAmiSuJx61BSAQ,3.67452543988905
quxRJl0OdFuufUbTXxBQBA,LuzhCFxjl4Iay301C13GJA,3.67452543988905
r-eIE4BjJNKHBOSuBgObyw,VfYgB0LE44-qdCDpneXq2g,3.67452543988905
OluX380mMNb2NwqLRuRa-A,Xq9tkiHhyN_aBFswFeGLvA,3.67452543988905
uZbTb-u-GVjTa2gtQfry5g,90upndp71FwHEET43vx80Q,3.67452543988905
LaUAH5RUqp00PevvPzHViQ,bzDs0u8I-z231QVdIQWkrA,3.67452543988905
XeEmCJa55BnwTLFJBm2JGQ,-AAig9FG0s8gYE4f8GfowQ,3.67452543988905
VObuX_1YQy1oVdmLp8XImg,JqxuioXJG8OsQVPLrlGRQA,3.67452543988905
1VmSTWWO6WJZimcuDifQEA,A7Ql7MGd3PeUvQx-knr9HQ,3.67452543988905
ky75pkIL378HJbe-x0GwXA,-bd26a1QEEpqUZjBmtBUiQ,3.67452543988905
LqgGgWi3FLHBViX9tmZ9sw,IhZyrWFgE_qUEFCxuXAj8Q,3.67452543988905
sHtkZujYFj8Q-uu9ksRWKQ,7fdAFixba3JDk0pCCiAx8w,3.67452543988905
lEBQbsd1WpnEYN0tAm33eQ,kzZJjm56gG0aSpyA-dS3eA,3.67452543988905
k_sY1_dt3qYtiKj6SOYTuw,wH_kpDuTE6ChDAp5AlMfJA,3.67452543988905
LD-TjSfEakHsPOwMFe55Rg,b5vZfkfrfNOrDgxNxFCliw,3.67452543988905
9zvvWbKOBbolI5MjeU3IRA,emKCDGxYpL-hsLDQiULBdQ,3.67452543988905
nP_vZUqkoajeBC4qTV0Mlg,6FGwEHnoD-mM-PiXrhxOlw,3.67452543988905
Onfb9hNIBfK90kobhxvlOA,paF7fjuCWbqg7pjwSWnMkA,3.67452543988905
sfujQkVlD4YPgSIEFBTsqQ,g1SVMyYvzGLVaSGvbtwS1Q,3.67452543988905
gyT87T0OC8nbrxnhP1KCpg,k9Z5mscursMlg827JGwRZA,3.67452543988905
TSdV_fnsWw4suYBgC2GxyA,m-zkVdThpPsJxj3pZ2C7aw,3.67452543988905
gEYTqxD8HKC9FigbF8uhmQ,Gq092IH6eZqhAXwtXcwc6A,3.67452543988905
kOb1hWSwA6aD2mRVy6lqFQ,i--afvRsP1TSJyQMZKgJiw,3.67452543988905
VJN7o5JgNP1diUaE7iSYlA,miUjtW5ZOc4WN0pB53VokA,3.67452543988905
ccqak2vuBAQyqA97DHRciA,FG7Js2aMD6NtMMRI0C8Arw,3.67452543988905
aGuFGwngJz4E5fIyjMqrVA,VDUwU8bHmeGgtJpe-rz3bQ,3.67452543988905
0PGDayleMFEr_AjeqV16bQ,Ju4wOAi0qJtMm9U32uBGwA,3.67452543988905
ravGsql6XhyyLlYuTgulhA,uYGQIhbZ6uPLsvsQcgbFtg,3.67452543988905
GeGDZ02UfARKBRl7LqKZuA,uhyfR_cgP1qAYVd_GNDn_Q,3.67452543988905
i2FdOe9msLPowOY2SYo7Gg,TYypDpVtkAV_d0FXULrawA,3.67452543988905
m7vtKWpZ9wdEQ95wJxrMrg,1LSxfyNIUFbQb-Ej0FDGTw,3.67452543988905
OwckkaD72JIBv_ZFz_-Xrg,Ltr8Z1a72gPCdIkCHvCwCQ,3.67452543988905
xJmdrh4uEDAKf-2KjRArHg,wj6w3nw22fHttzQG3vFVCQ,3.67452543988905
GUT7v5133GqMvm7K1RnPWQ,A9DZjctmZyH7Wwl_pODL1g,3.67452543988905
0VaL50rT2zkSk3pK3cTlCA,fEKZ_IjfwtIuKIcuZzUJJA,3.67452543988905
kf98wY_O33eaMmiQ4px4AA,3Zsjlum5kl5N5KV712aTMQ,3.67452543988905
NKWVkiKMXdGGmIY9BmKKJg,JxVGJ9Nly2FFIs_WpJvkug,3.67452543988905
WWCXaMgNYkuFhup3QTidTw,ohxd8La86GdC_3vgwBWLHA,3.67452543988905
W7zmm1uzlyUkEqpSG7PlBw,hW0Ne_HTHEAgGF1rAdmR-g,3.67452543988905
S-fq4o55ortoqvDgziw19A,K2_Hmmo5crTYWiT_1sWnfQ,3.67452543988905
Ci5eaUjNvqqDFl5eiKpK_w,cBwc3dhdHw0emmg9nd5SXw,3.67452543988905
A06kRxv8ER6de28EaSbuYw,fmWyI5ec05F8PJpx3eNpLg,3.67452543988905
hNk9YQNC9vJpEs5swUlbeQ,i52eORoeWujZ9y_w3Dos5Q,3.67452543988905
YnHYlN1m7jDhAH9XgR4Dlg,HTCFfNGoVrrqGOrvYjm8dQ,3.67452543988905
udIDbfMFP0zE9jlrpIh58w,xsSnuGCCJD4OgWnOZ0zB4A,3.67452543988905
pi_f7sm9mclhBMtRHvGL1w,wUrTYqp9fHLJ8AR4lMxHGQ,3.67452543988905
ee5DvvXSQxIBdh3kwL7iyg,lVkDZZ8sTafPlq7f1i5row,3.67452543988905
I2W4c_5I0frkn3FplPgMZw,3n9mSKySEv3G03YjcU-YOQ,3.67452543988905
78tLZyfhbvOd5fJrJnAxjQ,c6O2rCTMbC4dDJe8DbXiuA,3.67452543988905
wCcyfJqXuWa7ZUu8n2ymeg,j5X95__LDR1IgdWYvcjzAA,3.67452543988905
ribkilkrsZUHPvfnu28fGQ,WnmNF1mNOcbcheVpTv7ucA,3.67452543988905
cuKrjx91r3HNDDXi2YqRZQ,zyCrtvCPdSZDhUrH86vbeA,3.67452543988905
tXhlRAnR3_GoWvewfQni4Q,QYSBBLmZi-Cuw0sWzxgVVg,3.67452543988905
IkRcGiYYai_efhMNdnGp1Q,QkyN2vqQidQhotvOtPIrkw,3.67452543988905
Ztobt8t-diOtjff32bno7g,OE7RmfGvpvSEv4g3xDKfSw,3.67452543988905
VCl40T_8Qr7x-If5Qg5m_Q,GYPHQGaB4Oeq9veH-p2nKA,3.67452543988905
Bacq0-I3Y9zxeMYER_wzSw,o1GIYYZJjM6nM03fQs_uEQ,3.67452543988905
xg4AdOGHFxJyWByFbG8stA,2e1jzfiHFGCRpV66gYNVbA,3.67452543988905
jtwyxlc2ls4jRijc0obEMg,-PoxCIqlN6tX98AxC0aPTQ,3.67452543988905
fsfuL7folf10wGYAClo2Dg,nBfusVbqwul0BU0Rcrlelw,3.67452543988905
h6DrO6PAi7PoVXPiEztg-g,FX7YsjrfxXkat82yoj9Aeg,3.67452543988905
joIzw_aUiNvBTuGoytrH7g,SkcccvAydbt5zlQI0EUL2g,3.67452543988905
GkLm4YNbpVxazg2J7ly_qg,aPdDcFXPsWVxBhaXuZcDpw,3.67452543988905
vtC_cpesIJZ3--W9J-UIXA,5Feaj6aixO_QxKFnkHf3xg,3.67452543988905
acDuLeG4dALgdXMqIF4IkQ,NFICjOJG4AP1NQZHkW4AxQ,3.67452543988905
Mb0psF4WQF7gZSuZafVr-g,PiA6iGArMkzNGxpqu48NTQ,3.67452543988905
WP9cYufXjiHHwRgWcqUfMA,z8DlBX3FNJUgCVFHN2BPnQ,3.67452543988905
MYOsjZe5fzT36HqhJGu39w,UdiM_geZR_dDNktgIMbgWA,3.67452543988905
LdJFjb2w0yJOxH1_0JAqrw,Wa9nN637fEBbcAafbn2c8A,3.67452543988905
hj4VWoNP53VHtc9Ap9xnOg,MPyxaNVuWlAQqJ0iKV5rQw,3.67452543988905
OdM07OfjKUkb6mpGQQETMA,9TI5pdTg5zmhY03fwvySrQ,3.67452543988905
jUKe28sTvzssaWIM84JkkQ,gh3n-Lf1udKJlR-gGPK93A,3.67452543988905
nM3vfxr6fcnN_nXdzwbVCw,fPExBO1aXA5c4uwlHFyx2Q,3.67452543988905
RClIAr-yokjP3Jtw51iD-w,JBCBlVaHfZUZrq-lQfryDA,3.67452543988905
01bJCjE9YKSQY2kr3mo3Fw,UXdoudSdOY1ER51vXV6Jvg,3.67452543988905
Si_ar1WRc_tcZ08pwlSQsg,z1Np8_oQECKWGCwJJ8864w,3.67452543988905
0Si9XbHvTo8XdBXA0G4mYQ,YQvg0JCGRFUkb6reMMf3Iw,3.67452543988905
jifQQcGNRZYvHfeO2o4mTQ,VY_tvNUCCXGXQeSvJl757Q,3.67452543988905
t9rwabOMWLunGhF6x8iuUA,hGQsnkndreW7b26XC2HVRA,3.67452543988905
Oqsgdm-ViX65dVqUVOjlIA,pLCRUdm0YGfRL3lR9PSkcA,3.67452543988905
U_fAIe7CUaGMejwSdNvMgw,-bd26a1QEEpqUZjBmtBUiQ,3.67452543988905
kkFOxRKRXJyS-HH54PKKXg,YvZBcO7DyrL_0OZVQ1kZpw,3.67452543988905
p99cjyPiDOHRHyiSnNSp5g,m3EKlucZuwnOazLrRfnWaQ,3.67452543988905
rFnCTj2yStb7gJ8V0Cefnw,Mm9iEj7471cR8FDpfXIwiw,3.67452543988905
LSf-IajkL99JQBZ3PzXnjQ,BYE4PlESuRjIX-eBfvl3YA,3.67452543988905
5FJysPtwnF721auHHFEjfA,V4wiGd78Si52Gys9gmoZCg,3.67452543988905
7sFIvPXRt3Ve6CW604dDfQ,Vtx0VYkybAd71fzwgaoQ8g,3.67452543988905
UX8jSTQXovTb0WIifYgIJw,KpCKaIDZ1m4bQj2ur3olfg,3.67452543988905
DQURv5CKj7iRdiXyS_Eikw,guD6--j7BIeqcFW_IUFbgw,3.67452543988905
z1tNqF5qJRpibGj-9_r9Ew,cBpJIOrVXotDI0XAZH_k0g,3.67452543988905
laqYZNOlAaMLuIPWhPDDPQ,lktu5JPDlQUG-7cV7gOzDQ,3.67452543988905
SHcX9hp5RG3-OqsbvissIQ,mFCBZ5Uz1PCe6rIKggGQjw,3.67452543988905
3FRzcb41y7LYr5yRMQSoqw,OqRD-pLL7JNyYvmbcNmaDQ,3.67452543988905
V3Gqewg0lsm7JTIAzqmsQw,2OY8xs4aqOt8eTnYokdrww,3.67452543988905
rIkxXjBKAeKKSYfLMgocLA,UCEAhciqe8avW1N-bWJ32g,3.67452543988905
XPi1eimxesXREORAwuo22g,MYj5f-QxtGeKlhVVx1RD4g,3.67452543988905
ivjr8jJ9lKFeDES1DDg0Fg,8c9RFT_Yk4_JsmzxQ3cZhg,3.67452543988905
4CRwqGJTsi9alR8cnrolgA,5XU8ys_TsulI-FJ5nzuNvg,3.67452543988905
4awtPy_a90mciUxOVQaENA,vcfQI3Tq8c5_nBimuwdNtg,3.67452543988905
OfstYFzWZ2R_SQn6dMR5Vg,iVionVM1-ZyeyaRbuMpIdg,3.67452543988905
PLNDI2apcl1QIfJOtR2KPw,98DT6eqywegPdiY8eOtt5Q,3.67452543988905
ApSiVO5MSR2syWwI_Dgp3w,0fXMevLbCumZtlgYGb-FTA,3.67452543988905
DnwHp_A92KvllfaUIdFraw,jkULHBAZBM3s5DQJkM-6RA,3.67452543988905
1tIoMneVWpNSu732A7c_nA,zPHXmaVhEr4FzfB8r-EcjQ,3.67452543988905
j8ZdBcVCG1B7D5cyzddzyA,GYPHQGaB4Oeq9veH-p2nKA,3.67452543988905
zsBmBMbZhPuWKueEyKoI1Q,JTuTbztTMwJ4rpbO9Q-hCQ,3.67452543988905
O9m2PzdpwN8IguQt_NIoRw,136zvrfN6Kpr9tFj3OMNUQ,3.67452543988905
4D4UzEOu-QG4-jkyfynhPQ,5-X03Zc0nN7U5eoe8uFUdw,3.67452543988905
FwsVa0HcD6XjMLwkl01ZmA,SusbeBODKBldIQdrmKFslQ,3.67452543988905
LBxKOF8quwVGiqUqWiEEaQ,BpWeAIGCrl5jxt-sMJgDsg,3.67452543988905
onL6S42j3dbsvilahfOycA,vFJmFFfPVhHkC3bWOeZnNA,3.67452543988905
dn9DSDp9CYCRffmL1voq6g,SkcccvAydbt5zlQI0EUL2g,3.67452543988905
vUBWg3dXVCDWvbGwWLrpbw,U97cOaXPSOGmVhKEomPjlg,3.67452543988905
loze7HlSN_VSaA6L9cFLiQ,lC-pXfTSiCGVQvaFlLn3iQ,3.67452543988905
cXnWZPcrtHjKXbcNzulg2A,vFJmFFfPVhHkC3bWOeZnNA,3.67452543988905
3VgHutPPmF3TbWwIzlSNCA,-j3BF7gOIi-1tAHoFA3WIw,3.67452543988905
r0NDxwwJRbE23bLE2e0_ow,xadpCbvnjwmaCLZ8hQo5gw,3.67452543988905
ibxX8t7zYmLl3WiolpACbw,v7OwbHgNgy_VQ9eP5FjvUA,3.67452543988905
yglS_hgLku5UpT375ie94Q,-yxfBYGB6SEqszmxJxd97A,3.67452543988905
ky75pkIL378HJbe-x0GwXA,m4Vdae9cdx7bgr6bIjjbkw,3.67452543988905
G_6pOq1gA4jyJ3j8mjOyJw,9suHzzx6upZhQ_qnhVjsgg,3.67452543988905
X8FReIVfc2GiR1yTzbnFxQ,o1GIYYZJjM6nM03fQs_uEQ,3.67452543988905
e3g0igHkfAljpPsBJpuw5Q,LzNJLEIo4gh-X_rmDkNkNg,3.67452543988905
cZT43vPSkUi-OX4V2mCvqg,2e4LeI46Mo9YF24RnnJadQ,3.67452543988905
TqOYgu2ip1oQKJ9S1sheaw,c4y8FA6XmGxxPhv0PNtU5g,3.67452543988905
2_sWzzjGMynCZ18RuyBnLw,Exx5ffvnmk4MrTyCkPRuug,3.67452543988905
tpOgdsqWcrlFyQSrRIua-g,MBEopVoQnXzWoRcDskHfYw,3.67452543988905
LXWAXIeYFIdgd2JVPF-9qA,GBN0-wo_cHLnC_pwoOTIFQ,3.67452543988905
s8fJCSltyub39Q1dqzjb6g,aPdDcFXPsWVxBhaXuZcDpw,3.67452543988905
Hi7VohxSS5OBt98w4j8t4A,tyC0LaPJo3ct_0JEkTwZxw,3.67452543988905
L7Ya3b1V59fDz82HCTc_gQ,fWnGkLnZzv2yl3fB7xF40g,3.67452543988905
kKpF51w0x6fNbbzxczbuNQ,xs1LHeJy78u-7taSEnQ2Yw,3.67452543988905
Ypz7hxOCnrg8Y8vxHJU-sQ,CBfJ1gqtbDiO8n3CmO5moA,3.67452543988905
0beZngJ03EmIQfVcnlVK4w,2tqzvL7OPWsHkaN3GHNeIQ,3.67452543988905
kpbhy1zPewGDmdNfNqQp-g,qyqOfpsAC5ooVROm7fB0jQ,3.67452543988905
nM3vfxr6fcnN_nXdzwbVCw,kw9iQm6OBJxP1ot7R5Qn7A,3.67452543988905
IgN8zsAGe4_7uXDls3gM5w,ntN85eu27C04nwyPa8IHtw,3.67452543988905
kGgAARL2UmvCcTRfiscjug,k_aOcqWOHWprjs7ykdzlAQ,3.67452543988905
u9dFxlc33_gCM4f1rDL1Ug,oCA2OZcd_Jo_ggVmUx3WVw,3.67452543988905
oSZ4fw1jUgF3D0fSiCHctg,6dESZ8DRkYDcqg1Lc3S8ZA,3.67452543988905
YkzsQpl6XR8I4q7Z3fFQKQ,Qd0fyF-wB_1bQwSB34ggkw,3.67452543988905
UCQNrwN4_hHHTWYa8cqe_Q,psZF-7maJzwhtfesiSrACA,3.67452543988905
VnSKbTPCwTXy3D21uho2nQ,8_wUsDlOE8Guecq5RZZjDg,3.67452543988905
ofQg505JkGomCSeo1U2Gug,TGn8jvxlTAlz1JsgVPBjig,3.67452543988905
h7TYPZtsZtrTNO_nRZPS0w,OEWW22gUG_JADQ3h4ajXtg,3.67452543988905
TESe3g-BJSdZ5H4KC7yr9g,kFVapB4z_5VoOnYazF_ERA,3.67452543988905
wVSGZN8d3ao4ad97kEDzYg,jJlOPkv4Xl6vxNzr51fnYw,3.67452543988905
W979PMt1WLSQj5_pKU_AGA,_tWPlLKRenyHPvkxqZ2UQQ,3.67452543988905
c1J3fJozDVHeICaYc3t2ew,A8Khz3eeqIFFGaXurg3hxw,3.67452543988905
8p4at4zdzCpueAmSBaorZA,jXmrfhAx6NIPmjuMWDj4dw,3.67452543988905
Aj7NvypBmsxBMN5WQeTEJQ,2cUtHjzt7UveeVqf_r9k4w,3.67452543988905
snFzJRjxQCQuN5Y5EoPRqQ,Gq092IH6eZqhAXwtXcwc6A,3.67452543988905
SHcX9hp5RG3-OqsbvissIQ,4Vai2JNI48yffzQ7CMezBA,3.67452543988905
i33jUMPSXOjZJSpOkQfiSA,CV4DDFG6tII-ehzaWPXK4g,3.67452543988905
mRTPeLjdSVFQ7t-D7hPSsg,WmmU8bMlyglXHflkJs9txQ,3.67452543988905
-zzhFGw6I9wA5EtivKn89Q,9HA1pB2y-pK4QtGdngBqhw,3.67452543988905
AZ2xzHge45Ns0tYN6_i1BQ,azpyEjBfx32kl4MMuxrmpw,3.67452543988905
oVWlHAwQBOqP0TuK6cifIg,fWnGkLnZzv2yl3fB7xF40g,3.67452543988905
QUU2QiH_Od99UH76F9w0Ag,9AbyBqGWHYZC73GlyAuTrQ,3.67452543988905
ocQkz4oMy8tofhnTYHwaaQ,EjWi22gAE_cYpGs7lBPahQ,3.67452543988905
BKCd7pceKPsbXggDzc9Aqw,GRFunGSUZxXqNCZJrN8Oow,3.67452543988905
V-UIu3tZQZSQPoh7J2JYgg,G-_YjR1YrlkgIo2iavJoew,3.67452543988905
wj1TCOJjvQb7VcCT5a5nRA,jGldmslgIegQNM5kvb851Q,3.67452543988905
gbSrqR-OLj6HbleayfAU0g,aPdDcFXPsWVxBhaXuZcDpw,3.67452543988905
FMORz_AeXf6kRPaBPYcfXQ,u5tS8tenUo4YzRTbkeTT-w,3.67452543988905
M6oU3OBf_E6gqlfkLGlStQ,EzISXh3nXkWnlnQPmb023Q,3.67452543988905
s_midvGEPCaXj2ipeKNgdw,cVejKU_SrdbvzIbQ4oPV0A,3.67452543988905
coscoaaNJS6ltgj6mLKZlQ,xvqyyJEPPV1zKhKWqJ0Kgw,3.67452543988905
hIb1ikbIMI0t1EK4gPsK_A,HgoYXFi_R2LbzYUDsa79Sw,3.67452543988905
7C-jyTrOX-iJ-MrSJuh-8A,j0yrLV3oSceCd9FYqB9Q0Q,3.67452543988905
0bNXP9quoJEgyVZu9ipGgQ,4z-smh-leyWhiIUNSQns7Q,3.67452543988905
oFg6wN4HtdDU08Pcf54YHA,LbcDWyqGgQdlwWfGO-whMw,3.67452543988905
wHg1YkCzdZq9WBJOTRgxHQ,MPyxaNVuWlAQqJ0iKV5rQw,3.67452543988905
ys187ij5Y9eeg5vxdZFLWA,apCfJVnRyaw6oVUBKujpUQ,3.67452543988905
rfqg9hQVINyYAdcAABhpzA,exODno12y5GRj0DRzob2Eg,3.67452543988905
Fz5il511JS0pPxRKIh5Guw,jGldmslgIegQNM5kvb851Q,3.67452543988905
W5CSxLcbSf87dqT8_6IZ_A,W4eKE-fT24h_8b7apHh12g,3.67452543988905
sCIXYq9OcrY5PXuRTUr6IA,q7w9tokdouwt0vEEzsRqxg,3.67452543988905
Yuf5Nj6xM6f_OWDhN8DPqg,1CfO4SjPnui5dmdbY6b14Q,3.67452543988905
u1dfl8qKUEYphs3Zk4IVqQ,8p7Y0dssso7pW_ZxnFtRxQ,3.67452543988905
C6Av_qoKe3H5-9BOnzi7yQ,CRvVvR6aE1eWVRtzQ0UC6g,3.67452543988905
6fUnY7BVS_qBjkzDpMJKfw,h9D494ya9sx_pD_sPUKxvA,3.67452543988905
WESBNCIvswTWh-Ak2uGf4g,I4vC08JXAFjXszUZAszh2Q,3.67452543988905
a99f2UeBwZzZq00KMGYQvA,HJ2UKRIexq3wKFDbcQ1LCw,3.67452543988905
oCFQmDotqcyIYAY1JyKUPg,paF7fjuCWbqg7pjwSWnMkA,3.67452543988905
EJaoDaba5ew7Pr1r8fT4NQ,TG43zoUOuWqNXDCUDshsvQ,3.67452543988905
-kIvLyWpY17aRa0vPp-RmA,L7xHcco1yNpWkVlsv4lODQ,3.67452543988905
9hV2Tf54ZFPcllBI-dwM_A,kkW8Vi7ht4Btj2SdVdBPkw,3.67452543988905
gI9xDj8hiKdRN6qDy6O_ug,aUMWTSIpHjbFB5uHOHu7ig,3.67452543988905
SFd2PdDPVJLoRYWolhRHNg,_HGheM2jzKEZFqkT4kyViQ,3.67452543988905
H713TSKRufKr_ayAd7dbWw,HgoYXFi_R2LbzYUDsa79Sw,3.67452543988905
GE-sjjupSfG0pgw5W1bYBg,Dn-k5fRMiR7XAg4b67b2nQ,3.67452543988905
Ae6qpQKW2zeY2Yjzm1N3Vg,Yb6Sy5Vc5YO07lrkhcwnpg,3.67452543988905
y5_vrqIylhXMrejM_-x_vA,mMTlibtg6lZ0FomMqiNcWA,3.67452543988905
Ia9D08hVd-RlqN1-wBo_Lg,eX_f1ZzrpejCp6xJpfLmDQ,3.67452543988905
mlBC3pN9GXlUUfQi1qBBZA,UHkRFDFze9tYfYT_xjn0bQ,3.67452543988905
pkHjHIoog1jiKzZp0NWzQg,DerMAlq9JZbqMuD0ZwbaSg,3.67452543988905
3qk6Tjrqj-2b-KxO34IyiA,IhJqX5pstVfETIIarEy9TQ,3.67452543988905
SGiGH_qQAQ8_jSr3ms0LsA,XlDKKtFbMGr27d89EDhTtQ,3.67452543988905
Jc1DMCgOyU38urx3XEOfDA,2OY8xs4aqOt8eTnYokdrww,3.67452543988905
wFweIWhv2fREZV_dYkz_1g,lTOjdsZobo4Cbo3vagpEcQ,3.67452543988905
6h5PM9BhvhECbQ7ojgoNXQ,znSVZNBgLrYw-VbrzOqAvA,3.67452543988905
Yq-pv-frxMeQT9zWtdgUEA,soH8ekCER45AjfMaM6cJ2A,3.67452543988905
6tFzlKTqGXul-tLxeaADEQ,dlBKl_UBkiAol4KgCUG5uw,3.67452543988905
reCUQtd4mr5ul0a_YT7pXw,eJpr6Ks8pr4bmvDVPTN-Xg,3.67452543988905
bKlujcxO4j-A6NSZR27kww,pfTwzep_4hRTX_jXoi38cw,3.67452543988905
6YB7nN2wwdmpgwCaSPSjVA,whQtEKAAwtP7HAbsgYLn3w,3.67452543988905
Xdu24yBabw0uq4GzKBhWaA,-bd26a1QEEpqUZjBmtBUiQ,3.67452543988905
b2XPhXPQ41qWysIK6RTsFw,qw93CjlAZ6a4ff11Z-hF3Q,3.67452543988905
w52yAz_L3CTPsEzyUsDmDQ,p-174arohcsitYIq19SsGA,3.67452543988905
4eMX2SGzeku7SGGHPEYAeQ,6rhvC0ADvJLFdF0azF0oWw,3.67452543988905
UW5cSJtWRilxSTr6EGv32A,NIuaxYvM_-dzmgGXwPJ1Gw,3.67452543988905
fHv7k5vWd6ryt8jH4J3teg,LYQRClvTvZuXqwVZuuOR7Q,3.67452543988905
dPCYzmsoJ3OKJxKV3bVzRA,lhRUPA28pRIN1MnllN-o9g,3.67452543988905
GrSixRnGIxNUJ1Cn5DNX9A,paF7fjuCWbqg7pjwSWnMkA,3.67452543988905
AktS0q7cACVLEpTkueAE1w,YqcPBiZMeCjZFlJlA28zwQ,3.67452543988905
BexqMBJU4xgXy5DQPdsjiA,N8VigpcX5SkxJJ1LFdt93w,3.67452543988905
VnSKbTPCwTXy3D21uho2nQ,HibY2EcXQhd4_JK_E_RX-Q,3.67452543988905
eV2nCsstux3ZwcCWOIcfPQ,_Ex3OUT0CBJxmn7M_ihzjg,3.67452543988905
a6FMmmc_tucRtiMsqNdN-Q,C8nx9teRYXgnucLKMk29Kg,3.67452543988905
-kIvLyWpY17aRa0vPp-RmA,XWvht_1ZLdK7EHJ3jo4q0g,3.67452543988905
Y63Nqy4ykjI6H9rY1eGE6w,MEOC6ng0jPhQOX_BzEzf_w,3.67452543988905
0JC7aBkxhV8by4iVGCU5Wg,azpyEjBfx32kl4MMuxrmpw,3.67452543988905
yk893XYzKVhXvSUQ12NyEg,pxdysIY7-IXRnckNMSA-Gg,3.67452543988905
7Wr91hSKfgkKnkyhLOlwww,TGvd6vB2nRsWIrWr7Qca3g,3.67452543988905
P7Zcg73x8FzszGEiC9YPfw,emKCDGxYpL-hsLDQiULBdQ,3.67452543988905
_ou2L_pMuXi0JvTn7l4cHQ,IhgKK2aoVjLihwriDQLS9g,3.67452543988905
e-tEKhqFz0o0IB5r6C-OsA,MKZm3GOSGla2n8LKn7zs1g,3.67452543988905
4mr5Ys9VKe87c_kgpRbQ0Q,sbsFamEj5wDxNAjUKrMcSw,3.67452543988905
RArrsYqSVasYzkuVQOvPYg,SkcccvAydbt5zlQI0EUL2g,3.67452543988905
nM3vfxr6fcnN_nXdzwbVCw,U97cOaXPSOGmVhKEomPjlg,3.67452543988905
mP1tArLg-SrDmsW0ch8NPw,jNc_HINcNZx-jkh06R2YEQ,3.67452543988905
NJ8OiGJ_NkNGplvsUDG23Q,h-WHXV5IAHW8gjrijcy6ZA,3.67452543988905
ZzE04WrcBuZie_NrVeL9iA,Gq092IH6eZqhAXwtXcwc6A,3.67452543988905
FdCX4grBX6Sn-ZWGCYSP1Q,-sC66z4SO3tR7nFCjfQwuQ,3.67452543988905
tx3WZJMD6vbFVWgpm-OzDA,wT0L6ZyFjq3CQKYqENvC3g,3.67452543988905
kzgKufYdoOXdrpYwzBLq3g,rRe-c9IX_o3OUuqkC_exDQ,3.67452543988905
